# file...... house_6def.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# date...... Thu Sep  1 17:25:09 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# user...... fathima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# host...... (null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# target.... controller 76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# trigger... (none),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# interval.. 60,,,,,,,,,Test Case,,,,,,,,,All houses,,,,,,,,,,,,
# limit..... -2147483648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# timestamp,bid_price,bid_quantity,house11:power_state,house11:air_temperature,house11:system_mode,house11:hvac_load,house11:outdoor_temperature,,bid_price,bid_quantity,house11:power_state,house11:air_temperature,,,,,,bid_price,bid_quantity,house11:power_state,house11:air_temperature,,,,,,,,,
2000-08-09 02:16:00 PDT,-0.113008,0,OFF,66.0319,OFF,0,56.5228,,0,0,OFF,66.0319,,-0.113008,0,0,,0,0,OFF,66.0319,,,-0.113008,0,0,,0,0,0
2000-08-09 02:17:00 PDT,-0.113008,0,OFF,66.0088,OFF,0,56.4967,,0,0,OFF,66.0088,,-0.113008,0,0,,0,0,OFF,66.0088,,,-0.113008,0,0,,0,0,0
2000-08-09 02:18:00 PDT,-0.113008,0,OFF,65.9851,OFF,0,56.4712,,0,0,OFF,65.9851,,-0.113008,0,0,,0,0,OFF,65.9851,,,-0.113008,0,0,,0,0,0
2000-08-09 02:19:00 PDT,-0.113008,0,OFF,65.9615,OFF,0,56.4463,,0,0,OFF,65.9615,,-0.113008,0,0,,0,0,OFF,65.9615,,,-0.113008,0,0,,0,0,0
2000-08-09 02:20:00 PDT,-0.113008,0,OFF,65.938,OFF,0,56.422,,0,0,OFF,65.938,,-0.113008,0,0,,0,0,OFF,65.938,,,-0.113008,0,0,,0,0,0
2000-08-09 02:21:00 PDT,-0.113008,0,OFF,65.9145,OFF,0,56.3983,,0,0,OFF,65.9145,,-0.113008,0,0,,0,0,OFF,65.9145,,,-0.113008,0,0,,0,0,0
2000-08-09 02:22:00 PDT,-0.113008,0,OFF,65.8911,OFF,0,56.3752,,0,0,OFF,65.8911,,-0.113008,0,0,,0,0,OFF,65.8911,,,-0.113008,0,0,,0,0,0
2000-08-09 02:23:00 PDT,-0.113008,0,OFF,65.8678,OFF,0,56.3527,,0,0,OFF,65.8678,,-0.113008,0,0,,0,0,OFF,65.8678,,,-0.113008,0,0,,0,0,0
2000-08-09 02:24:00 PDT,-0.113008,0,OFF,65.8445,OFF,0,56.3308,,0,0,OFF,65.8445,,-0.113008,0,0,,0,0,OFF,65.8445,,,-0.113008,0,0,,0,0,0
2000-08-09 02:25:00 PDT,-0.113008,0,OFF,65.8213,OFF,0,56.3095,,0,0,OFF,65.8213,,-0.113008,0,0,,0,0,OFF,65.8213,,,-0.113008,0,0,,0,0,0
2000-08-09 02:26:00 PDT,-0.113008,0,OFF,65.7981,OFF,0,56.2888,,0,0,OFF,65.7981,,-0.113008,0,0,,0,0,OFF,65.7981,,,-0.113008,0,0,,0,0,0
2000-08-09 02:27:00 PDT,-0.113008,0,OFF,65.775,OFF,0,56.2687,,0,0,OFF,65.775,,-0.113008,0,0,,0,0,OFF,65.775,,,-0.113008,0,0,,0,0,0
2000-08-09 02:28:00 PDT,-0.113008,0,OFF,65.7519,OFF,0,56.2492,,0,0,OFF,65.7519,,-0.113008,0,0,,0,0,OFF,65.7519,,,-0.113008,0,0,,0,0,0
2000-08-09 02:29:00 PDT,-0.113008,0,OFF,65.7289,OFF,0,56.2303,,0,0,OFF,65.7289,,-0.113008,0,0,,0,0,OFF,65.7289,,,-0.113008,0,0,,0,0,0
2000-08-09 02:30:00 PDT,0.825642,0,OFF,65.706,OFF,0,56.212,,0,0,OFF,65.706,,0.825642,0,0,,0,0,OFF,65.706,,,0.825642,0,0,,0,0,0
2000-08-09 02:31:00 PDT,0.825642,0,OFF,65.683,OFF,0,56.1943,,0,0,OFF,65.683,,0.825642,0,0,,0,0,OFF,65.683,,,0.825642,0,0,,0,0,0
2000-08-09 02:32:00 PDT,0.825642,0,OFF,65.6602,OFF,0,56.1772,,0,0,OFF,65.6602,,0.825642,0,0,,0,0,OFF,65.6602,,,0.825642,0,0,,0,0,0
2000-08-09 02:33:00 PDT,0.825642,0,OFF,65.6374,OFF,0,56.1607,,0,0,OFF,65.6374,,0.825642,0,0,,0,0,OFF,65.6374,,,0.825642,0,0,,0,0,0
2000-08-09 02:34:00 PDT,0.825642,0,OFF,65.6146,OFF,0,56.1448,,0,0,OFF,65.6146,,0.825642,0,0,,0,0,OFF,65.6146,,,0.825642,0,0,,0,0,0
2000-08-09 02:35:00 PDT,0.825642,0,OFF,65.5919,OFF,0,56.1295,,0,0,OFF,65.5919,,0.825642,0,0,,0,0,OFF,65.5919,,,0.825642,0,0,,0,0,0
2000-08-09 02:36:00 PDT,1.16729,6.16037,ON,65.5693,HEAT,6.16037,56.1148,,0,0,OFF,65.5693,,1.16729,6.16037,0,,0,0,OFF,65.5693,,,1.16729,6.16037,0,,0,0,0
2000-08-09 02:37:00 PDT,1.16729,6.16037,ON,66.7421,HEAT,6.15864,56.1007,,0,0,OFF,65.5467,,1.16729,6.16037,1.1954,,0,0,OFF,65.5467,,,1.16729,6.16037,1.1954,,0,0,0
2000-08-09 02:38:00 PDT,0,0,OFF,67.7352,OFF,0,56.0872,,0,0,OFF,65.5242,,0,0,2.211,,0,0,OFF,65.5242,,,0,0,2.211,,0,0,0
2000-08-09 02:39:00 PDT,0,0,OFF,67.3872,OFF,0,56.0743,,0,0,OFF,65.5017,,0,0,1.8855,,0,0,OFF,65.5017,,,0,0,1.8855,,0,0,0
2000-08-09 02:40:00 PDT,0,0,OFF,67.099,OFF,0,56.062,,0,0,OFF,65.4793,,0,0,1.6197,,0,0,OFF,65.4793,,,0,0,1.6197,,0,0,0
2000-08-09 02:41:00 PDT,0,0,OFF,66.8598,OFF,0,56.0503,,0,0,OFF,65.457,,0,0,1.4028,,0,0,OFF,65.457,,,0,0,1.4028,,0,0,0
2000-08-09 02:42:00 PDT,0,0,OFF,66.6603,OFF,0,56.0392,,0,0,OFF,65.4347,,0,0,1.2256,,0,0,OFF,65.4347,,,0,0,1.2256,,0,0,0
2000-08-09 02:43:00 PDT,0,0,OFF,66.4935,OFF,0,56.0287,,0,0,OFF,65.4125,,0,0,1.081,,0,0,OFF,65.4125,,,0,0,1.081,,0,0,0
2000-08-09 02:44:00 PDT,0,0,OFF,66.3531,OFF,0,56.0188,,0,0,OFF,65.3904,,0,0,0.9627,,0,0,OFF,65.3904,,,0,0,0.9627,,0,0,0
2000-08-09 02:45:00 PDT,-0.886886,6.15864,OFF,66.2344,OFF,0,56.0095,,0,0,OFF,65.3684,,-0.886886,6.15864,0.866,,0,0,OFF,65.3684,,,-0.886886,6.15864,0.866,,0,0,0
2000-08-09 02:46:00 PDT,-0.886886,6.15864,OFF,66.1334,OFF,0,56.0008,,0,0,OFF,65.3464,,-0.886886,6.15864,0.787,,0,0,OFF,65.3464,,,-0.886886,6.15864,0.787,,0,0,0
2000-08-09 02:47:00 PDT,-0.886886,6.15864,OFF,66.0468,OFF,0,55.9927,,0,0,OFF,65.3244,,-0.886886,6.15864,0.7224,,0,0,OFF,65.3244,,,-0.886886,6.15864,0.7224,,0,0,0
2000-08-09 02:48:00 PDT,-0.886886,6.15864,OFF,65.972,OFF,0,55.9852,,0,0,OFF,65.3026,,-0.886886,6.15864,0.6694,,0,0,OFF,65.3026,,,-0.886886,6.15864,0.6694,,0,0,0
2000-08-09 02:49:00 PDT,-0.886886,6.15864,OFF,65.9068,OFF,0,55.9783,,0,0,OFF,65.2808,,-0.886886,6.15864,0.626,,0,0,OFF,65.2808,,,-0.886886,6.15864,0.626,,0,0,0
2000-08-09 02:50:00 PDT,-0.886886,6.15864,OFF,65.8495,OFF,0,55.972,,0,0,OFF,65.2591,,-0.886886,6.15864,0.5904,,0,0,OFF,65.2591,,,-0.886886,6.15864,0.5904,,0,0,0
2000-08-09 02:51:00 PDT,-0.886886,6.15864,OFF,65.7986,OFF,0,55.9663,,0,0,OFF,65.2375,,-0.886886,6.15864,0.5611,,0,0,OFF,65.2375,,,-0.886886,6.15864,0.5611,,0,0,0
2000-08-09 02:52:00 PDT,-0.886886,6.15864,OFF,65.753,OFF,0,55.9612,,0,0,OFF,65.216,,-0.886886,6.15864,0.537,,0,0,OFF,65.216,,,-0.886886,6.15864,0.537,,0,0,0
2000-08-09 02:53:00 PDT,-0.886886,6.15864,OFF,65.7116,OFF,0,55.9567,,0,0,OFF,65.1945,,-0.886886,6.15864,0.5171,,0,0,OFF,65.1945,,,-0.886886,6.15864,0.5171,,0,0,0
2000-08-09 02:54:00 PDT,-0.886886,6.15864,OFF,65.6738,OFF,0,55.9528,,0,0,OFF,65.1731,,-0.886886,6.15864,0.5007,,0,0,OFF,65.1731,,,-0.886886,6.15864,0.5007,,0,0,0
2000-08-09 02:55:00 PDT,-0.886886,6.15864,OFF,65.6389,OFF,0,55.9495,,0,0,OFF,65.1518,,-0.886886,6.15864,0.4871,,0,0,OFF,65.1518,,,-0.886886,6.15864,0.4871,,0,0,0
2000-08-09 02:56:00 PDT,-0.886886,6.15864,OFF,65.6064,OFF,0,55.9468,,0,0,OFF,65.1306,,-0.886886,6.15864,0.4758,,0,0,OFF,65.1306,,,-0.886886,6.15864,0.4758,,0,0,0
2000-08-09 02:57:00 PDT,-0.886886,6.15864,OFF,65.5759,OFF,0,55.9447,,0,0,OFF,65.1095,,-0.886886,6.15864,0.4664,,0,0,OFF,65.1095,,,-0.886886,6.15864,0.4664,,0,0,0
2000-08-09 02:58:00 PDT,-0.886886,6.15864,OFF,65.5469,OFF,0,55.9432,,0,0,OFF,65.0885,,-0.886886,6.15864,0.4584,,0,0,OFF,65.0885,,,-0.886886,6.15864,0.4584,,0,0,0
2000-08-09 02:59:00 PDT,-0.886886,6.15864,OFF,65.5193,OFF,0,55.9423,,0,0,OFF,65.0675,,-0.886886,6.15864,0.4518,,0,0,OFF,65.0675,,,-0.886886,6.15864,0.4518,,0,0,0
2000-08-09 03:00:00 PDT,1.35784,6.15864,OFF,65.4928,OFF,0,55.942,,0,0,OFF,65.0467,,1.35784,6.15864,0.4461,,0,0,OFF,65.0467,,,1.35784,6.15864,0.4461,,0,0,0
2000-08-09 03:01:00 PDT,1.35784,6.15864,OFF,65.4672,OFF,0,55.9688,,0,0,OFF,65.0259,,1.35784,6.15864,0.4413,,0,0,OFF,65.0259,,,1.35784,6.15864,0.4413,,0,0,0
2000-08-09 03:02:00 PDT,1.35784,6.15864,OFF,65.4427,OFF,0,55.9954,,0,0,OFF,65.0056,,1.35784,6.15864,0.4371,,0,0,OFF,65.0056,,,1.35784,6.15864,0.4371,,0,0,0
2000-08-09 03:03:00 PDT,1.35784,6.15864,OFF,65.4192,OFF,0,56.0216,,0,0,OFF,64.9857,,1.35784,6.15864,0.4335,,0,0,OFF,64.9857,,,1.35784,6.15864,0.4335,,0,0,0
2000-08-09 03:04:00 PDT,1.35784,6.15864,OFF,65.3965,OFF,0,56.0476,,0,0,OFF,64.9661,,1.35784,6.15864,0.4304,,0,0,OFF,64.9661,,,1.35784,6.15864,0.4304,,0,0,0
2000-08-09 03:05:00 PDT,1.35784,6.15864,OFF,65.3744,OFF,0,56.0732,,0,0,OFF,64.9468,,1.35784,6.15864,0.4276,,0,0,OFF,64.9468,,,1.35784,6.15864,0.4276,,0,0,0
2000-08-09 03:06:00 PDT,1.35784,6.15864,OFF,65.3529,OFF,0,56.0986,,0,0,OFF,64.9278,,1.35784,6.15864,0.4251,,0,0,OFF,64.9278,,,1.35784,6.15864,0.4251,,0,0,0
2000-08-09 03:07:00 PDT,1.35784,6.15864,OFF,65.3319,OFF,0,56.1236,,0,0,OFF,64.909,,1.35784,6.15864,0.4229,,0,0,OFF,64.909,,,1.35784,6.15864,0.4229,,0,0,0
2000-08-09 03:08:00 PDT,1.35784,6.15864,OFF,65.3112,OFF,0,56.1484,,0,0,OFF,64.8904,,1.35784,6.15864,0.4208,,0,0,OFF,64.8904,,,1.35784,6.15864,0.4208,,0,0,0
2000-08-09 03:09:00 PDT,1.35784,6.15864,OFF,65.291,OFF,0,56.1728,,0,0,OFF,64.8719,,1.35784,6.15864,0.4191,,0,0,OFF,64.8719,,,1.35784,6.15864,0.4191,,0,0,0
2000-08-09 03:10:00 PDT,1.35784,6.15864,OFF,65.271,OFF,0,56.197,,0,0,OFF,64.8537,,1.35784,6.15864,0.4173,,0,0,OFF,64.8537,,,1.35784,6.15864,0.4173,,0,0,0
2000-08-09 03:11:00 PDT,1.35784,6.15864,OFF,65.2512,OFF,0,56.2208,,0,0,OFF,64.8356,,1.35784,6.15864,0.4156,,0,0,OFF,64.8356,,,1.35784,6.15864,0.4156,,0,0,0
2000-08-09 03:12:00 PDT,1.35784,6.15864,OFF,65.2318,OFF,0,56.2444,,0,0,OFF,64.8176,,1.35784,6.15864,0.4142,,0,0,OFF,64.8176,,,1.35784,6.15864,0.4142,,0,0,0
2000-08-09 03:13:00 PDT,1.35784,6.15864,OFF,65.2125,OFF,0,56.2676,,0,0,OFF,64.7998,,1.35784,6.15864,0.4127,,0,0,OFF,64.7998,,,1.35784,6.15864,0.4127,,0,0,0
2000-08-09 03:14:00 PDT,1.35784,6.15864,OFF,65.1934,OFF,0,56.2906,,0,0,OFF,64.7821,,1.35784,6.15864,0.4113,,0,0,OFF,64.7821,,,1.35784,6.15864,0.4113,,0,0,0
2000-08-09 03:15:00 PDT,2.15364,6.15864,OFF,65.1745,OFF,0,56.3132,,0,0,OFF,64.7645,,2.15364,6.15864,0.41,,0,0,OFF,64.7645,,,2.15364,6.15864,0.41,,0,0,0
2000-08-09 03:16:00 PDT,2.15364,6.15864,OFF,65.1557,OFF,0,56.3356,,0,0,OFF,64.747,,2.15364,6.15864,0.4087,,0,0,OFF,64.747,,,2.15364,6.15864,0.4087,,0,0,0
2000-08-09 03:17:00 PDT,2.15364,6.15864,OFF,65.1371,OFF,0,56.3576,,0,0,OFF,64.7297,,2.15364,6.15864,0.4074,,0,0,OFF,64.7297,,,2.15364,6.15864,0.4074,,0,0,0
2000-08-09 03:18:00 PDT,2.15364,6.15864,OFF,65.1186,OFF,0,56.3794,,0,0,OFF,64.7124,,2.15364,6.15864,0.4062,,0,0,OFF,64.7124,,,2.15364,6.15864,0.4062,,0,0,0
2000-08-09 03:19:00 PDT,2.15364,6.15864,OFF,65.1002,OFF,0,56.4008,,0,0,OFF,64.6953,,2.15364,6.15864,0.4049,,0,0,OFF,64.6953,,,2.15364,6.15864,0.4049,,0,0,0
2000-08-09 03:20:00 PDT,2.15364,6.15864,OFF,65.0819,OFF,0,56.422,,0,0,OFF,64.6782,,2.15364,6.15864,0.4037,,0,0,OFF,64.6782,,,2.15364,6.15864,0.4037,,0,0,0
2000-08-09 03:21:00 PDT,2.15364,6.15864,OFF,65.0638,OFF,0,56.4428,,0,0,OFF,64.6612,,2.15364,6.15864,0.4026,,0,0,OFF,64.6612,,,2.15364,6.15864,0.4026,,0,0,0
2000-08-09 03:22:00 PDT,2.15364,6.15864,OFF,65.0458,OFF,0,56.4634,,0,0,OFF,64.6443,,2.15364,6.15864,0.4015,,0,0,OFF,64.6443,,,2.15364,6.15864,0.4015,,0,0,0
2000-08-09 03:23:00 PDT,2.15364,6.15864,OFF,65.0278,OFF,0,56.4836,,0,0,OFF,64.6276,,2.15364,6.15864,0.4002,,0,0,OFF,64.6276,,,2.15364,6.15864,0.4002,,0,0,0
2000-08-09 03:24:00 PDT,2.15364,6.15864,OFF,65.01,OFF,0,56.5036,,0,0,OFF,64.6109,,2.15364,6.15864,0.3991,,0,0,OFF,64.6109,,,2.15364,6.15864,0.3991,,0,0,0
2000-08-09 03:25:00 PDT,2.15364,6.15864,OFF,64.9923,OFF,0,56.5232,,0,0,OFF,64.5942,,2.15364,6.15864,0.3981,,0,0,OFF,64.5942,,,2.15364,6.15864,0.3981,,0,0,0
2000-08-09 03:26:00 PDT,2.65329,6.19487,ON,64.9746,HEAT,6.19487,56.5426,,0,0,OFF,64.5777,,2.65329,6.19487,0.3969,,0,0,OFF,64.5777,,,2.65329,6.19487,0.3969,,0,0,0
2000-08-09 03:27:00 PDT,2.65329,6.19487,ON,66.1631,HEAT,6.19387,56.5616,,0,0,OFF,64.5613,,2.65329,6.19487,1.6018,,0,0,OFF,64.5613,,,2.65329,6.19487,1.6018,,0,0,0
2000-08-09 03:28:00 PDT,-4.7887,6.19387,OFF,67.1708,OFF,0,56.5804,,0,0,OFF,64.5449,,-4.7887,6.19387,2.6259,,0,0,OFF,64.5449,,,-4.7887,6.19387,2.6259,,0,0,0
2000-08-09 03:29:00 PDT,-4.7887,6.19387,OFF,66.8249,OFF,0,56.5988,,0,0,OFF,64.5286,,-4.7887,6.19387,2.2963,,0,0,OFF,64.5286,,,-4.7887,6.19387,2.2963,,0,0,0
2000-08-09 03:30:00 PDT,-2.15772,6.19387,OFF,66.5394,OFF,0,56.617,,0,0,OFF,64.5124,,-2.15772,6.19387,2.027,,0,0,OFF,64.5124,,,-2.15772,6.19387,2.027,,0,0,0
2000-08-09 03:31:00 PDT,-2.15772,6.19387,OFF,66.3033,OFF,0,56.6348,,0,0,OFF,64.4963,,-2.15772,6.19387,1.807,,0,0,OFF,64.4963,,,-2.15772,6.19387,1.807,,0,0,0
2000-08-09 03:32:00 PDT,-2.15772,6.19387,OFF,66.1073,OFF,0,56.6524,,0,0,OFF,64.4802,,-2.15772,6.19387,1.6271,,0,0,OFF,64.4802,,,-2.15772,6.19387,1.6271,,0,0,0
2000-08-09 03:33:00 PDT,-2.15772,6.19387,OFF,65.9443,OFF,0,56.6696,,0,0,OFF,64.4643,,-2.15772,6.19387,1.48,,0,0,OFF,64.4643,,,-2.15772,6.19387,1.48,,0,0,0
2000-08-09 03:34:00 PDT,-2.15772,6.19387,OFF,65.808,OFF,0,56.6866,,0,0,OFF,64.4484,,-2.15772,6.19387,1.3596,,0,0,OFF,64.4484,,,-2.15772,6.19387,1.3596,,0,0,0
2000-08-09 03:35:00 PDT,-2.15772,6.19387,OFF,65.6936,OFF,0,56.7032,,0,0,OFF,64.4325,,-2.15772,6.19387,1.2611,,0,0,OFF,64.4325,,,-2.15772,6.19387,1.2611,,0,0,0
2000-08-09 03:36:00 PDT,-2.15772,6.19387,OFF,65.597,OFF,0,56.7196,,0,0,OFF,64.4168,,-2.15772,6.19387,1.1802,,0,0,OFF,64.4168,,,-2.15772,6.19387,1.1802,,0,0,0
2000-08-09 03:37:00 PDT,-2.15772,6.19387,OFF,65.515,OFF,0,56.7356,,0,0,OFF,64.4011,,-2.15772,6.19387,1.1139,,0,0,OFF,64.4011,,,-2.15772,6.19387,1.1139,,0,0,0
2000-08-09 03:38:00 PDT,-2.15772,6.19387,OFF,65.4449,OFF,0,56.7514,,0,0,OFF,64.3855,,-2.15772,6.19387,1.0594,,0,0,OFF,64.3855,,,-2.15772,6.19387,1.0594,,0,0,0
2000-08-09 03:39:00 PDT,-2.15772,6.19387,OFF,65.3844,OFF,0,56.7668,,0,0,OFF,64.3699,,-2.15772,6.19387,1.0145,,0,0,OFF,64.3699,,,-2.15772,6.19387,1.0145,,0,0,0
2000-08-09 03:40:00 PDT,-2.15772,6.19387,OFF,65.3319,OFF,0,56.782,,0,0,OFF,64.3544,,-2.15772,6.19387,0.9775,,0,0,OFF,64.3544,,,-2.15772,6.19387,0.9775,,0,0,0
2000-08-09 03:41:00 PDT,-2.15772,6.19387,OFF,65.2859,OFF,0,56.7968,,0,0,OFF,64.339,,-2.15772,6.19387,0.9469,,0,0,OFF,64.339,,,-2.15772,6.19387,0.9469,,0,0,0
2000-08-09 03:42:00 PDT,-2.15772,6.19387,OFF,65.2452,OFF,0,56.8114,,0,0,OFF,64.3237,,-2.15772,6.19387,0.9215,,0,0,OFF,64.3237,,,-2.15772,6.19387,0.9215,,0,0,0
2000-08-09 03:43:00 PDT,-2.15772,6.19387,OFF,65.2089,OFF,0,56.8256,,0,0,OFF,64.3084,,-2.15772,6.19387,0.9005,,0,0,OFF,64.3084,,,-2.15772,6.19387,0.9005,,0,0,0
2000-08-09 03:44:00 PDT,-2.15772,6.19387,OFF,65.176,OFF,0,56.8396,,0,0,OFF,64.2932,,-2.15772,6.19387,0.8828,,0,0,OFF,64.2932,,,-2.15772,6.19387,0.8828,,0,0,0
2000-08-09 03:45:00 PDT,2.22456,6.19387,OFF,65.1461,OFF,0,56.8532,,0,0,OFF,64.278,,2.22456,6.19387,0.8681,,0,0,OFF,64.278,,,2.22456,6.19387,0.8681,,0,0,0
2000-08-09 03:46:00 PDT,2.22456,6.19387,OFF,65.1185,OFF,0,56.8666,,0,0,OFF,64.2629,,2.22456,6.19387,0.8556,,0,0,OFF,64.2629,,,2.22456,6.19387,0.8556,,0,0,0
2000-08-09 03:47:00 PDT,2.22456,6.19387,OFF,65.0929,OFF,0,56.8796,,0,0,OFF,64.2479,,2.22456,6.19387,0.845,,0,0,OFF,64.2479,,,2.22456,6.19387,0.845,,0,0,0
2000-08-09 03:48:00 PDT,2.22456,6.19387,OFF,65.0689,OFF,0,56.8924,,0,0,OFF,64.2329,,2.22456,6.19387,0.836,,0,0,OFF,64.2329,,,2.22456,6.19387,0.836,,0,0,0
2000-08-09 03:49:00 PDT,2.22456,6.19387,OFF,65.0463,OFF,0,56.9048,,0,0,OFF,64.218,,2.22456,6.19387,0.8283,,0,0,OFF,64.218,,,2.22456,6.19387,0.8283,,0,0,0
2000-08-09 03:50:00 PDT,2.22456,6.19387,OFF,65.0247,OFF,0,56.917,,0,0,OFF,64.2031,,2.22456,6.19387,0.8216,,0,0,OFF,64.2031,,,2.22456,6.19387,0.8216,,0,0,0
2000-08-09 03:51:00 PDT,2.22456,6.19387,OFF,65.004,OFF,0,56.9288,,0,0,OFF,64.1883,,2.22456,6.19387,0.8157,,0,0,OFF,64.1883,,,2.22456,6.19387,0.8157,,0,0,0
2000-08-09 03:52:00 PDT,2.22456,6.19387,OFF,64.984,OFF,0,56.9404,,0,0,OFF,64.1736,,2.22456,6.19387,0.8104,,0,0,OFF,64.1736,,,2.22456,6.19387,0.8104,,0,0,0
2000-08-09 03:53:00 PDT,2.67811,6.23036,ON,64.9647,HEAT,6.23036,56.9516,,0,0,OFF,64.1589,,2.67811,6.23036,0.8058,,0,0,OFF,64.1589,,,2.67811,6.23036,0.8058,,0,0,0
2000-08-09 03:54:00 PDT,2.67811,6.23036,ON,66.1627,HEAT,6.22882,56.9626,,0,0,OFF,64.1443,,2.67811,6.23036,2.0184,,0,0,OFF,64.1443,,,2.67811,6.23036,2.0184,,0,0,0
2000-08-09 03:55:00 PDT,-4.82006,6.22882,OFF,67.1784,OFF,0,56.9732,,0,0,OFF,64.1297,,-4.82006,6.22882,3.0487,,0,0,OFF,64.1297,,,-4.82006,6.22882,3.0487,,0,0,0
2000-08-09 03:56:00 PDT,-4.82006,6.22882,OFF,66.8289,OFF,0,56.9836,,0,0,OFF,64.1151,,-4.82006,6.22882,2.7138,,0,0,OFF,64.1151,,,-4.82006,6.22882,2.7138,,0,0,0
2000-08-09 03:57:00 PDT,-4.82006,6.22882,OFF,66.5406,OFF,0,56.9936,,0,0,OFF,64.1006,,-4.82006,6.22882,2.44,,0,0,OFF,64.1006,,,-4.82006,6.22882,2.44,,0,0,0
2000-08-09 03:58:00 PDT,-4.82006,6.22882,OFF,66.3022,OFF,0,57.0034,,0,0,OFF,64.0862,,-4.82006,6.22882,2.216,,0,0,OFF,64.0862,,,-4.82006,6.22882,2.216,,0,0,0
2000-08-09 03:59:00 PDT,-4.82006,6.22882,OFF,66.1046,OFF,0,57.0128,,0,0,OFF,64.0718,,-4.82006,6.22882,2.0328,,0,0,OFF,64.0718,,,-4.82006,6.22882,2.0328,,0,0,0
2000-08-09 04:00:00 PDT,0.239227,6.22882,OFF,65.9402,OFF,0,57.022,,0,0,OFF,64.0575,,0.239227,6.22882,1.8827,,0,0,OFF,64.0575,,,0.239227,6.22882,1.8827,,0,0,0
2000-08-09 04:01:00 PDT,0.239227,6.22882,OFF,65.803,OFF,0,57.0058,,0,0,OFF,64.0432,,0.239227,6.22882,1.7598,,0,0,OFF,64.0432,,,0.239227,6.22882,1.7598,,0,0,0
2000-08-09 04:02:00 PDT,0.239227,6.22882,OFF,65.6875,OFF,0,56.9901,,0,0,OFF,64.0286,,0.239227,6.22882,1.6589,,0,0,OFF,64.0286,,,0.239227,6.22882,1.6589,,0,0,0
2000-08-09 04:03:00 PDT,0.239227,6.22882,OFF,65.5897,OFF,0,56.975,,0,0,OFF,64.0138,,0.239227,6.22882,1.5759,,0,0,OFF,64.0138,,,0.239227,6.22882,1.5759,,0,0,0
2000-08-09 04:04:00 PDT,0.239227,6.22882,OFF,65.5065,OFF,0,56.9604,,0,0,OFF,63.9988,,0.239227,6.22882,1.5077,,0,0,OFF,63.9988,,,0.239227,6.22882,1.5077,,0,0,0
2000-08-09 04:05:00 PDT,0.239227,6.22882,OFF,65.4351,OFF,0,56.9464,,0,0,OFF,63.9836,,0.239227,6.22882,1.4515,,0,0,OFF,63.9836,,,0.239227,6.22882,1.4515,,0,0,0
2000-08-09 04:06:00 PDT,0.239227,6.22882,OFF,65.3734,OFF,0,56.9329,,0,0,OFF,63.9684,,0.239227,6.22882,1.405,,0,0,OFF,63.9684,,,0.239227,6.22882,1.405,,0,0,0
2000-08-09 04:07:00 PDT,0.239227,6.22882,OFF,65.3195,OFF,0,56.92,,0,0,OFF,63.9531,,0.239227,6.22882,1.3664,,0,0,OFF,63.9531,,,0.239227,6.22882,1.3664,,0,0,0
2000-08-09 04:08:00 PDT,0.239227,6.22882,OFF,65.2721,OFF,0,56.9076,,0,0,OFF,63.9377,,0.239227,6.22882,1.3344,,0,0,OFF,63.9377,,,0.239227,6.22882,1.3344,,0,0,0
2000-08-09 04:09:00 PDT,0.239227,6.22882,OFF,65.23,OFF,0,56.8958,,0,0,OFF,63.9223,,0.239227,6.22882,1.3077,,0,0,OFF,63.9223,,,0.239227,6.22882,1.3077,,0,0,0
2000-08-09 04:10:00 PDT,0.239227,6.22882,OFF,65.1921,OFF,0,56.8845,,0,0,OFF,63.9068,,0.239227,6.22882,1.2853,,0,0,OFF,63.9068,,,0.239227,6.22882,1.2853,,0,0,0
2000-08-09 04:11:00 PDT,0.239227,6.22882,OFF,65.1578,OFF,0,56.8738,,0,0,OFF,63.8914,,0.239227,6.22882,1.2664,,0,0,OFF,63.8914,,,0.239227,6.22882,1.2664,,0,0,0
2000-08-09 04:12:00 PDT,0.239227,6.22882,OFF,65.1264,OFF,0,56.8636,,0,0,OFF,63.8759,,0.239227,6.22882,1.2505,,0,0,OFF,63.8759,,,0.239227,6.22882,1.2505,,0,0,0
2000-08-09 04:13:00 PDT,0.239227,6.22882,OFF,65.0973,OFF,0,56.854,,0,0,OFF,63.8605,,0.239227,6.22882,1.2368,,0,0,OFF,63.8605,,,0.239227,6.22882,1.2368,,0,0,0
2000-08-09 04:14:00 PDT,0.239227,6.22882,OFF,65.0702,OFF,0,56.8449,,0,0,OFF,63.8451,,0.239227,6.22882,1.2251,,0,0,OFF,63.8451,,,0.239227,6.22882,1.2251,,0,0,0
2000-08-09 04:15:00 PDT,2.47824,6.22882,OFF,65.0446,OFF,0,56.8364,,0,0,OFF,63.8297,,2.47824,6.22882,1.2149,,0,0,OFF,63.8297,,,2.47824,6.22882,1.2149,,0,0,0
